subdis_id,subdis_name,dis_id
69397,GHONSUME,5863
69398,GONDA BARU,5899
69399,GONE BALANO,5863
69400,GUALI,5852
69401,GUMAMANO,5794
69402,GUNDU GUNDU,5919
69403,GUNUNG JATI,5920
69404,GUNUNG JAYA,5830
69405,GUNUNG JAYA,5844
69406,GUNUNG SARI,5897
69407,GUNUNG SARI,5921
69408,GUNUNG SEJUK,5843
69409,HAKA,5922
69410,HAKATUTOBU,5912
69411,HAMBAWA INDAH,5885
69412,HARAPAN JAYA,5811
69413,HENDEA,5843
69414,HIALU UTAMA,5909
69415,HOLIMOMBO JAYA,5836
69416,HOLIMOMBO,5850
69417,HONGOA,5791
69418,HOPA-HOPA,5822
69419,HORODOPI,5837
69420,HORODOPI,5923
69421,HORUO (HARUO),5808
69422,HUDOA,5833
69423,HUKAEA,5828
69424,HUKO HUKO,5912
69425,INALAHI,5822
69426,INDUHA,5924
69427,INEBENGGI,5923
69428,INOLOBU,5822
69429,INOLOBUNGGADUE,5806
69430,INOTU,5786
69431,INULU,5883
69432,IWOI MENDORO,5877
69433,IWOIKONDO,5925
69434,IWOIMEA JAYA,5786
69435,IWOIMENDA,5914
69436,IWOIMENGGURA,5786
69437,IWOIMOPURO,5914
69438,JABAL KUBIS,5839
69439,JABAL NUR,5839
69440,JAMPAKA,5866
69441,JATI BALI,5775
69442,JATI MEKAR,5920
69443,JAYA BAKTI,5843
69444,JAYA MAKMUR,5926
69445,KABANGKA,5927
69446,KABAWAKOLE,5836
69447,KABITA TOGO,5928
69448,KABITA,5928
69449,KADACUA,5866
69450,KADIA,5820
69451,KADOLO KATAPI,5878
69452,KADOLO,5929
69453,KADOLOMOKO,5929
69454,KAFO FOO,5849
69455,KAHIYANGA (KAHIANGA),5846
69456,KAHULUNGAYA,5836
69457,KAIMBULAWA,5882
69458,KAINDI,5832
69459,KAISABU BARU,5899
69460,KAKENAUWE,5888
69461,KALAERO,5831
69462,KALAHUNDE,5793
69463,KALI BARU,5795
69464,KALIA LIA,5930
69465,KALIBU,5866
69466,KALIDAWA,5931
69467,KALIMAS,5808
69468,KALO,5819
69469,KALO-KALO,5832
69470,KALOLOA,5815
69471,KALU-KALUKU,5839
69472,KAMAMA MEKAR,5869
69473,KAMARU,5888
69474,KAMBAWUNA,5887
69475,KAMBOWA,5858
69476,KAMBU,5932
69477,KAMBULABULANA,5836
69478,KAMELANTA,5873
69479,KAMISI,5839
69480,KAMOALI,5933
69481,KAMOSOPE,5901
69482,KAMPANI,5934
69483,KAMPEONAHO,5935
69484,KAMPO-KAMPO (KOMPO-KOMPO),5926
69485,KAMPOBALANO,5936
69486,KAMPOBUNGA,5780
69487,KAMPUNG BARU,5937
69488,KAMPUNG SALO,5920
69489,KANAPA-NAPA,5794
69490,KANCE BUNGI,5794
69491,KANCINAA,5836
69492,KANDAI,5920
69493,KANGKUNAWE (LANGKUNAWE),5774
69494,KANTALAI,5930
69495,KAOBULA,5896
69496,KAOFE,5860
69497,KAONGKEONGKEA,5836
69498,KAPOA BARAT,5860
69499,KAPOA,5860
69500,KAPOIALA BARU,5938
69501,KAPOIALA,5938
69502,KAPOLANO,5939
69503,KAPOTA UTARA,5928
69504,KAPOTA,5928
69505,KAPU JAYA,5789
69506,KAPUWILA,5834
69507,KARAE,5882
69508,KARANDU,5822
69509,KARYA BAKTI,5903
69510,KARYA BARU,5940
69511,KARYA BARU,5899
69512,KARYA JAYA,5844
69513,KARYA MULYA,5903
69514,KASABOLO,5871
69515,KASAKA,5887
69516,KASAKAMU,5852
69517,KASEBO,5829
69518,KASIMPA JAYA,5870
69519,KASIPUTE,5916
69520,KASTARIB,5871
69521,KASTURA,5921
69522,KASULATOMBI,5903
69523,KASUMEETO,5941
69524,KASUMEIA,5942
69525,KASUMOKUNI,5875
69526,KASUPUTE,5822
69527,KASUWARI (KASUARI / KASWARI),5911
69528,KASUWURA INDAH,5781
69529,KATAMPE,5933
69530,KATANGANA,5870
69531,KATELA,5943
69532,KATILOMBU,5843
69533,KATOBENGKE,5944
69534,KATOBU,5934
69535,KATOI,5945
69536,KATUKOBARI,5919
69537,KAUMBU,5905
69538,KAWITE WITE,5887
69539,KEISIO,5946
69540,KEMARAYA,5889
69541,KEMBANG MOMINASA,5774
69542,KENDARI CADDI,5920
69543,KESSILAMPE,5920
69544,KIAEA,5789
69545,KILAMBIBITO,5849
69546,KINAPANI MAKMUR,5811
69547,KOBORUNO,5897
69548,KOEONO,5816
69549,KOEPISINO,5897
69550,KOHOLIFANO,5901
69551,KOHOLIMOMBONA,5850
69552,KOKAPI,5939
69553,KOKOE,5947
69554,KOLAKAASIH,5924
69555,KOLASA,5948
69556,KOLESE,5930
69557,KOLESE,5949
69558,KOLLO SOHA,5950
69559,KOLOMBI MATAUSU,5951
69560,KOLONO,5784
69561,KOLOSUA,5909
69562,KOLOWA,5869
69563,KOMALA,5928
69564,KOMBA-KOMBA,5927
69565,KOMBELI,5836
69566,KOMBIKUNO,5952
69567,KOMBUNGO,5868
69568,KONAWE,5833
69569,KONAWE,5852
69570,KONAWEHA,5815
69571,KONDA,5797
69572,KONDARA,5941
69573,KONDO,5858
69574,KONDOANO,5953
69575,KONDONGIA,5894
69576,KONDONO,5908
69577,KONDOWA,5836
69578,KONGGAMEA,5777
69579,KONTU KOWUNA,5849
69580,KONTUMERE,5887
69581,KONTUMOLEPE,5910
69582,KONTUNAGA,5904
69583,KOREIHA,5890
69584,KORIHI,5894
69585,KOROE ONAWE,5954
69586,KOROHA,5839
69587,KORONUA,5779
69588,KORUMBA,5801
69589,KORUMBA,5822
69590,KOSALI,5941
69591,KOSAMBI,5837
69592,KOTA BANGUN,5803
69593,KOTA MAJU,5861
69594,KOTA MULYA,5817
69595,KOTANO WUNA,5910
69596,KOTAWO (KOTAWA),5903
69597,KOWIOHA,5773
69598,KUKUTIO,5921
69599,KULAHI,5822
69600,KULATI (KULATE),5846
69601,KUMAPO,5781
69602,KUMAPO,5942
69603,KUMBEWAHA,5844
69604,KUMORO,5912
69605,KURAA,5844
69606,KURATAO,5909
69607,KUROLABU,5893
69608,KUSAMBI,5852
69609,LA EA,5795
69610,LAANGKE,5866
69611,LAANOIPI,5897
69612,LAANOSANGIA (LANOSANGIA),5893
69613,LABA JAYA,5955
69614,LABAHA,5865
69615,LABALAWA,5944
69616,LABARAGA,5955
69617,LABASA,5931
69618,LABEAU,5915
69619,LABELA,5818
69620,LABELETE,5893
69621,LABENGKI,5780
69622,LABIBIA,5801
69623,LABIPI,5956
69624,LABISA,5915
69625,LABOKEO,5785
69626,LABOKOLO,5957
69627,LABONE,5868
69628,LABOTAONE,5908
69629,LABOTOY,5938
69630,LABUAN BAJO,5955
69631,LABUAN BEROPA,5908
69632,LABUAN WALIO,5955
69633,LABUAN,5955
69634,LABUANDIRI,5844
69635,LABUKO,5955
69636,LABULANDA,5903
69637,LABULAWA,5901
69638,LABULU-BULU,5948
69639,LABUNGGA,5814
69640,LABUNIA,5851
69641,LABUNTI,5868
69642,LABURUNCI,5836
69643,LADAHAI,5914
69644,LADIANTA,5848
69645,LADONGI (JAYA),5830
69646,LADUMPI,5958
69647,LAEA,5955
69648,LAENDE,5907
69649,LAEYA,5785
69650,LAFINDE,5872
69651,LAGADI,5959
69652,LAGASA,5863
69653,LAGHONTOGHE  /  LAHONTOHE,5910
69654,LAGILI,5883
69655,LAGIWAE,5808
69656,LAGONGGA (LONGONGGA),5926
69657,LAGUNDI,5858
69658,LAHABARU,5960
69659,LAHAJI,5952
69660,LAHAMOKO JAYA,5858
69661,LAHIMBUA,5814
69662,LAHONGGUMBI,5791
69663,LAHORIO,5849
69664,LAHUNDAPE,5889
69665,LAHUTUTU,5875
69666,LAIBA,5948
69667,LAIKAHA,5803
69668,LAIKANDONGA,5775
69669,LAILANGGA,5934
69670,LAIMEO,5939
69671,LAIMPI,5887
69672,LAINEA,5832
69673,LAIWORU,5961
69674,LAKABU,5957
69675,LAKALAMBA,5936
69676,LAKAMBAU,5862
69677,LAKANAHA,5934
69678,LAKANDITO,5927
69679,LAKAPERA,5869
69680,LAKAPODO,5865
69681,LAKARA,5816
69682,LAKARAMA,5847
69683,LAKARINTA,5894
69684,LAKAUDUMA,5904
69685,LAKAUDUMA,5865
69686,LAKAWOGHE,5852
69687,LAKITO,5824
69688,LAKOLOGOU (LAKOLOGUO),5929
69689,LAKOLOGOU,5910
69690,LAKOMEA,5779
69691,LAKOMEA,5812
69692,LAKOMEA,5958
69693,LAKOMEA,5777
69694,LAKONEA,5866
69695,LAKUDO,5898
69696,LAKUROA (LAKORUA),5919
69697,LALEMBA,5959
69698,LALEMBO,5939
69699,LALEMBU JAYA,5834
69700,LALIBO,5919
69701,LALIMBUE JAYA,5938
69702,LALIMBUE,5938
69703,LALINGATO,5962
69704,LALO WATU,5796
69705,LALOA,5885
69706,LALOBAO,5783
69707,LALODATI,5776
69708,LALOEHA,5854
69709,LALOHAO,5875
69710,LALOLAE,5946
69711,LALOLARA,5932
69712,LALOLE,5933
69713,LALOLERE,5786
69714,LALOMBAA,5854
69715,LALOMBONDA,5902
69716,LALOMBUNDI,5941
69717,LALONAHA,5914
69718,LALONGGALUKU,5892
69719,LALONGGAPU,5779
69720,LALONGGASU,5796
69721,LALONGGATU,5790
69722,LALONGGOLOSUA,5821
69723,LALONGGOMBU,5783
69724,LALONGGOMBU,5832
69725,LALONGGOMBUNO,5938
69726,LALONGGOPI,5914
69727,LALONGGOWUNA,5810
69728,LALONONA,5802
69729,LALOONAHA,5790
69730,LALOSABILA,5822
69731,LALOSINGI,5946
69732,LALOSINGI,5953
69733,LALOUESAMBA,5834
69734,LALOUMERA,5818
69735,LALOUSU,5875
69736,LALOWARU,5780
69737,LALOWARU,5963
69738,LALOWATA,5805
69739,LALOWIU,5797
69740,LALOWOSULA / LALOWOSUKA,5830
69741,LALOWUA,5816
69742,LALOWURA,5925
69743,LALUME,5793
69744,LAMAEO,5887
69745,LAMALUO (LAMOLUO),5900
69746,LAMANGGA,5840
69747,LAMANGGAU,5950
69748,LAMANINGGARA,5933
69749,LAMAPU,5784
69750,LAMARA,5837
69751,LAMBAI,5964
69752,LAMBAKARA,5785
69753,LAMBALE,5856
69754,LAMBALE,5903
69755,LAMBANDIA,5877
69756,LAMBANDIA,5834
69757,LAMBANDIA,5786
69758,LAMBANGI,5784
69759,LAMBANGI,5875
69760,LAMBELU,5949
69761,LAMBIKU,5965
69762,LAMBODI JAYA,5834
69763,LAMBOLEMO,5815
69764,LAMBOO,5812
69765,LAMBOPINI,5914
69766,LAMBUDONI,5814
69767,LAMBULUO,5864
69768,LAMBUNO,5945
69769,LAMBUSA,5797
69770,LAMBUSANGO TIMUR,5873
69771,LAMBUSANGO,5873
69772,LAMBUYA,5807
69773,LAMEBARA (LAMIBARA),5953
69774,LAMEDAI,5821
69775,LAMEKONGGA,5773
69776,LAMELAY,5792
69777,LAMELORI (LAMOLORI),5953
69778,LAMENDORA,5938
69779,LAMEONG-MEONG,5841
69780,LAMEORU,5861
69781,LAMERORO,5916
69782,LAMERURU (LAMEURU),5775
69783,LAMERURU,5798
69784,LAMETONO,5780
69785,LAMETUNA,5839
69786,LAMOAHI,5893
69787,LAMOARE,5925
69788,LAMOARE,5966
69789,LAMOEN,5829
69790,LAMOERI,5829
69791,LAMOIKO,5821
69792,LAMOKATO,5854
69793,LAMOKULA,5963
69794,LAMOKUNI,5875
69795,LAMOMEA,5797
69796,LAMONAE UTAMA,5909
69797,LAMONAE,5909
69798,LAMONDOWO,5814
69799,LAMONG JAYA,5785
69800,LAMONGGI,5918
69801,LAMONGUPA,5884
69802,LAMOOSO,5829
69803,LAMORENDE,5910
69804,LAMOTAU,5784
69805,LAMPALA JAYA (DAMPALA JAYA),5903
69806,LAMPARINGA,5909
69807,LAMPATA,5937
69808,LAMPEANTANI,5958
69809,LAMPEAPI,5884
69810,LAMPOPALA,5916
69811,LAMUNDE,5804
69812,LAMUNDE,5921
69813,LAMURU,5951
69814,LANA,5914
69815,LANDABARO,5829
69816,LANDAWE UTAMA,5909
69817,LANDAWE,5861
69818,LANDIPO,5812
69819,LANDIWO,5909
69820,LANDOLIA,5967
69821,LANDONO DUA,5779
69822,LANDONO,5779
69823,LANGARA BAJO,5900
69824,LANGARA INDAH,5900
69825,LANGARA IWAWO,5900
69826,LANGARA LAUT,5900
69827,LANGERE,5897
69828,LANGGAPULU,5784
69829,LANGGE,5911
69830,LANGGEA INDAH,5829
69831,LANGGEA,5781
69832,LANGGEA,5803
69833,LANGGEO UTAMA,5817
69834,LANGGIKIMA (LANGGI KIMA),5798
69835,LANGGOMALI,5914
69836,LANGGOMEA,5800
69837,LANGGONAWE,5875
69838,LANGGOWALA,5784
69839,LANGKADUE,5831
69840,LANGKEMA,5881
69841,LANGKOMU,5919
69842,LANGKORONI,5968
69843,LANGKOWALA,5831
69844,LANGKU-LANGKU,5957
69845,LANGKUMAPO,5965
69846,LANIPA,5956
69847,LANIPA-NIPA,5945
69848,LANOBAKE (LAANO BAKE),5857
69849,LANONGGASAI,5875
69850,LANOWULU,5796
69851,LANSILOWO,5915
69852,LANTAGI,5866
69853,LANTARI,5831
69854,LANTO WONUA (LANTAWONUA),5916
69855,LANTO,5896
69856,LANTO,5919
69857,LANTOI (LONTOI),5882
69858,LANTONGAU,5919
69859,LANTOWUA,5828
69860,LAOMPO,5862
69861,LAONTI,5908
69862,LAOSU JAYA,5892
69863,LAOSU,5892
69864,LAPADAKU,5959
69865,LAPADINDI,5910
69866,LAPAI,5890
69867,LAPANAIRI (LAMPANAIRI),5862
69868,LAPANDEWA JAYA,5906
69869,LAPANDEWA KAIDEA,5906
69870,LAPANDEWA MAKMUR,5906
69871,LAPANDEWA,5903
69872,LAPANDEWA,5906
69873,LAPANGISI,5923
69874,LAPAO-PAO,5914
69875,LAPARA,5882
69876,LAPASI-PASI,5964
69877,LAPOA INDAH,5783
69878,LAPOA,5796
69879,LAPODI,5836
69880,LAPODIDI,5904
69881,LAPOKAINSE,5852
69882,LAPOLE,5968
69883,LAPOLEA,5872
69884,LAPOLU,5969
69885,LAPUKO,5812
69886,LAPULU,5778
69887,LAPULU,5799
69888,LAPULU,5796
69889,LAPULU,5970
69890,LARA,5962
69891,LARAMO,5799
69892,LARETE,5966
69893,LAROBENDE,5814
69894,LARODANGGE,5780
69895,LAROLANU (LAROMANU),5917
69896,LAROMPANA,5909
69897,LARONAGA (LARONANGA),5814
69898,LAROONAHA,5861
69899,LAROWIU,5792
69900,LARUI,5867
69901,LASADA,5809
69902,LASALEPA,5868
69903,LASALIMU,5811
69904,LASAMA,5943
69905,LASEMBANGI,5888
69906,LASIROKU,5914
69907,LASIWA,5955
69908,LASORI,5883
69909,LASOSO,5777
69910,LASOSODO,5934
69911,LASUAI,5796
69912,LASUNAPA,5863
69913,LASUSUA,5842
69914,LATALI,5956
69915,LATAMBAGA,5924
69916,LATAMPU (TAMPU),5948
69917,LATAWARO,5964
69918,LATAWE,5952
69919,LATAWE,5971
69920,LATOMA JAYA,5805
69921,LATOMA,5806
69922,LATOMPA,5968
69923,LATOMPE,5959
69924,LATOWU,5793
69925,LATUGHO,5959
69926,LATUO,5815
69927,LAUKI,5903
69928,LAULUA (LAOLUA),5808
69929,LAUMOSO,5909
69930,LAURU,5937
69931,LAWADA JAYA,5936
69932,LAWADIA,5969
69933,LAWAKI JAYA,5845
69934,LAWAMA,5931
69935,LAWATA,5819
69936,LAWATU EA (ES),5940
69937,LAWEKARA,5967
69938,LAWELA SELATAN,5862
69939,LAWELA,5862
69940,LAWELE,5888
69941,LAWEY,5853
69942,LAWISATA,5908
69943,LAWOILA,5797
69944,LAWOLATU,5890
69945,LAWONUA,5818
69946,LAWORO,5943
69947,LAWULO,5825
69948,LAWULO,5815
69949,LAYWO JAYA,5970
69950,LEBO EA,5972
69951,LEBO JAYA,5797
69952,LEBO,5970
69953,LEFUTO (LEWUTO),5808
69954,LELAMO,5893
69955,LELEKA,5813
69956,LELEWAWO,5793
69957,LELEWULU,5845
69958,LEMBAH SUBUR,5830
69959,LEMBO,5849
69960,LEMBO,5799
69961,LEMO (BONEROMBO),5866
69962,LEMO EA,5866
69963,LEMOAMBO,5852
69964,LEMOBAJO,5780
69965,LENGKONG BATU,5793
69966,LENGORA PANTAI,5918
69967,LENGORA SELATAN,5918
69968,LENGORA,5918
69969,LENTEA,5911
69970,LEPO-LEPO,5874
69971,LEPPE,5835
69972,LERE JAYA,5786
69973,LERE,5877
69974,LEREPAKO,5785
69975,LIA BUKU,5935
69976,LIABALANO (LABALANO),5904
69977,LIANGKOBORI,5894
69978,LIANO,5885
69979,LIANOSA,5931
69980,LIKU WALANAPO,5787
69981,LINDO,5934
69982,LINOMIOYO (LINOMOIYO),5861
69983,LINSOWU,5866
69984,LIPU MASAGENA,5877
69985,LIPU,5944
69986,LIPU,5860
69987,LIPU,5866
69988,LIPUMANGAU,5843
69989,LIWU LOMPONA,5947
69990,LIWUMETINGKI,5901
69991,LIWUTO,5929
69992,LIYA ONE MELANGKA (LIYA ONEMAELANGKA),5928
69993,LIYA TOGO,5928
69994,LIYAMAWI,5928
69995,LOEA,5925
69996,LOHIA,5894
69997,LOJI,5866
69998,LOKA,5962
69999,LOKA,5845
70000,LOLANGGASUMEETO,5902
70001,LOLIBU,5898
70002,LOMBA KASIH,5831
70003,LOMBU JAYA,5936
70004,LOMBUEYA (LOMBUEA),5963
70005,LONGA,5954
70006,LONGGOSIPI,5921
70007,LONGORI  /  LANGORI,5886
70008,LORA,5885
70009,LOWA,5786
70010,LOWU-LOWU,5869
70011,LOWU-LOWU,5930
70012,LUPIA,5927
70013,MABODO,5904
70014,MACUMELEWE (WACUMELEWE),5909
70015,MADAMPI,5959
70016,MADONGKA,5898
70017,MAGINTI,5774
70018,MAJAPAHIT,5862
70019,MAJAPAHIT,5956
70020,MAKKUASENG,5793
70021,MAKORO,5926
70022,MALA-MALA,5839
70023,MALAHA,5815
70024,MALALANDA,5866
70025,MALARINGGI,5908
70026,MALEKO,5954
70027,MALIGANO,5968
70028,MAMBO,5859
70029,MAMBULUGO,5873
70030,MANDATI I,5928
70031,MANDATI II,5928
70032,MANDATI III,5928
70033,MANDIKE,5891
70034,MANDIOPO (MANDIODO),5838
70035,MANDONGA,5801
70036,MANGGA DUA,5920
70037,MANGGA KUNING,5907
70038,MANGOLO,5924
70039,MANTIGOLA (MANTINGOLA),5808
70040,MANTOBUA,5894
70041,MANTOWU,5836
70042,MANURU,5844
70043,MAPERAHA,5936
70044,MAPILA,5917
70045,MARAMPUKA,5966
70046,MARAWALI,5860
70047,MARGA CINTA,5812
70048,MARGA JAYA,5828
70049,MARGA KARYA,5903
70050,MAROBEA,5936
70051,MAROBO,5973
70052,MAROKO,5967
70053,MARUGE,5945
70054,MASAGENA,5797
70055,MASALILI,5904
70056,MASALOKA BARAT (TENGAH),5880
70057,MASALOKA SELATAN,5880
70058,MASALOKA TIMUR,5880
70059,MASALOKA,5880
70060,MASARA,5952
70061,MASIRI,5862
70062,MASOLO,5913
70063,MASOOSE,5875
70064,MATA BAHO,5900
70065,MATA BENUA,5909
70066,MATA BONDU,5908
70067,MATA BURA,5802
70068,MATA BURANGA,5915
70069,MATA DIMBA,5848
70070,MATA INDAHA  /  INDAH,5949
70071,MATA IWOI,5802
70072,MATA IWOI,5810
70073,MATA LAMOKULA,5963
70074,MATA LANGGARA,5900
70075,MATA OSOLE (MOLORE),5909
70076,MATA OSU,5921
70077,MATA WATU-WATU,5963
70078,MATA,5858
70079,MATA,5920
70080,MATABENUA  /  WATAWUNUA,5779
70081,MATABONDU,5829
70082,MATABUBU JAYA,5832
70083,MATABUBU,5788
70084,MATABUBU,5827
70085,MATABUBU,5848
70086,MATABUBU,5915
70087,MATAHOALU,5800
70088,MATAHORA (METOHORA),5928
70089,MATAIWOI,5783
70090,MATAIWOI,5814
70091,MATAIWOI,5829
70092,MATAIWOI,5793
70093,MATAIWOI,5784
70094,MATAIWOI,5925
70095,MATAIWOI,5838
70096,MATAIWOI,5953
70097,MATAIWOI,5942
70098,MATAIWOI,5915
70099,MATAIWOI,5823
70100,MATALAGI,5955
70101,MATALEUNO,5819
70102,MATAMBAWI,5796
70103,MATANAUWE,5844
70104,MATANDAHI,5784
70105,MATANDAHI,5864
70106,MATANDAHI,5796
70107,MATANGGONAWE,5939
70108,MATANGGORAI,5781
70109,MATANO OE,5910
70110,MATAPILA,5780
70111,MATARA (MATARA),5794
70112,MATARAWA,5865
70113,MATAWIA,5905
70114,MATAWINE,5898
70115,MATAWOLASI,5813
70116,MATE UPE,5783
70117,MATIRO WALIE,5871
70118,MATOMBURA,5895
70119,MATTIRO BULU,5969
70120,MAWA,5915
70121,MAWAMBUNGA,5860
70122,MAWAR,5885
70123,MAWASANGKA,5794
70124,MBANUA,5933
70125,MEETO,5839
70126,MEGABAHARI,5811
70127,MEKAR JAYA,5788
70128,MEKAR JAYA,5903
70129,MEKAR JAYA,5963
70130,MEKAR JAYA,5957
70131,MEKAR SARI,5789
70132,MEKAR SARI,5810
70133,MEKAR SARI,5884
70134,MEKAR,5835
70135,MEKARJAYA,5781
70136,MELAI,5840
70137,MELETUMBU (MELETUMBO),5784
70138,MELUHU,5792
70139,MENDIKONU,5802
70140,MENDIKONU,5892
70141,MERAKA,5807
70142,MERONGGA RAYA,5834
70143,METERE,5898
70144,MIKUASI,5941
70145,MOASI,5847
70146,MOKALELELO,5829
70147,MOKALELEO,5790
70148,MOKO,5898
70149,MOKOAU,5829
70150,MOKOAU,5932
70151,MOKOBEAU,5933
70152,MOKOWU,5833
70153,MOKUPA JAYA (MAKUPA JAYA),5834
70154,MOKUPA,5786
70155,MOLA BAHARI,5928
70156,MOLA NELAYAN BAKTI / BHAKTI,5928
70157,MOLA SAMATURU,5928
70158,MOLA SELATAN,5928
70159,MOLA UTARA,5928
70160,MOLAGINA,5862
70161,MOLAWE,5838
70162,MOLINESE,5832
70163,MOLONA,5933
70164,MOLORE,5798
70165,MOMEA,5810
70166,MOMUNTU,5957
70167,MONAPA,5953
70168,MONDOE JAYA,5784
70169,MONDOE,5816
70170,MONDOKE (MANDOKE),5834
70171,MONE,5898
70172,MOOLO INDAH,5796
70173,MOOLO,5857
70174,MOPAANO / MOPANO,5811
70175,MOPUTE,5861
70176,MORAMO,5812
70177,MORENGKE,5951
70178,MORIKANA,5919
70179,MORINDINO,5858
70180,MORINI MULYA,5779
70181,MOROBEA,5884
70182,MOROMBO PANTAI,5780
70183,MOROMBO,5798
70184,MOROME (MORAME),5797
70185,MOROSI,5892
70186,MOSIKU,5793
70187,MOTAHA,5829
70188,MOTUI,5864
70189,MOWILA,5953
70190,MOWUNDO,5838
70191,MUARA LAPAO PAO,5914
70192,MUARA SAMPARA,5938
70193,MUARA TINOBU,5780
70194,MULAENO,5972
70195,MULIA JAYA,5811
70196,MULYA SARI (MULIASARI),5953
70197,MUMUNDOWU,5791
70198,MUNSE INDAH,5970
70199,MUNSE,5970
70200,NAMBO JAYA,5913
70201,NAMBO,5778
70202,NAMBO,5888
70203,NAMU,5908
70204,NANGA,5970
70205,NAPA,5794
70206,NAPABALANO,5965
70207,NAPALAKURA,5965
70208,NARIO INDAH,5822
70209,NEKUDU,5809
70210,NELOMBU,5923
70211,NEPA MEKAR,5898
70212,NESOWI,5805
70213,NGANGANAUMALA,5896
70214,NGAPA,5890
70215,NGAPA,5773
70216,NGAPAAH (NGAPAAHA),5796
70217,NGAPAWALI,5784
70218,NGAPA\EA,5897
70219,NGGULANGGULA,5882
70220,NGKARING-KARING (NGKARI-NGKARI),5935
70221,NIHI,5936
70222,NII TANASA,5902
70223,NIMBUNEHA,5793
70224,NOHU NOHU,5822
70225,NOKO,5848
70226,NOPOOSI,5942
70227,NUMANA,5928
70228,NYULE,5960
70229,OELONGKO,5895
70230,OELONGKO,5948
70231,OEMPU,5910
70232,OENGGUMORA,5901
70233,OENGKAPALA,5955
70234,OENSULI,5927
70235,OIHU,5922
70236,OKO OKO,5912
70237,OLLO SELATAN,5808
70238,OLLO,5808
70239,OLO OLOHO (OLAHA),5941
70240,OLUA AO,5810
70241,OMBU-OMBU JAYA,5785
70242,ONDOKE,5936
70243,ONE WAARA,5898
70244,ONEEHA,5821
70245,ONEMAY,5950
70246,ONEMBUTE,5818
70247,ONEMBUTE,5942
70248,ONEMBUTE,5789
70249,ONEWILA,5803
70250,ONGKOLAKI (OENGKOLAKI),5794
70251,OPAASI,5775
70252,ORAWA,5962
70253,OTIPULU,5780
70254,OTOLE,5780
70255,PABIRING,5841
70256,PADA RAYA MAKMUR,5954
70257,PADAELO,5793
70258,PADALERE UTAMA,5909
70259,PADALERE,5909
70260,PADALEU,5932
70261,PADALEU,5834
70262,PADALEU,5799
70263,PADANG MEKAR,5781
70264,PADANGGUNI UTAMA,5781
70265,PADANGGUNI,5781
70266,PAJALA,5774
70267,PAJAM,5911
70268,PAKA INDAH,5861
70269,PAKU JAYA,5892
70270,PAKU,5892
70271,PAKUE,5819
70272,PALABUSA,5930
70273,PALAHIDU BARAT,5926
70274,PALAHIDU BARAT,5846
70275,PALAHIDU,5926
70276,PALANGGA,5863
70277,PALANGGA,5789
70278,PALARAHI,5822
70279,PALAWEWU (PALOWEWU),5837
70280,PALEWAI,5821
70281,PALINGI BARAT,5915
70282,PALINGI,5915
70283,PALLIMAE,5871
70284,PALO TAWO,5796
70285,PAMANDATI,5832
70286,PAMBULAA JAYA,5797
70287,PANGAN JAYA,5832
70288,PANGGOOSI,5796
70289,PANGI-PANGI,5826
70290,PANGILIA,5947
70291,PANGKURI,5958
70292,PAPAWU,5783
70293,PARASI,5816
70294,PARAUNA,5825
70295,PARIA,5972
70296,PARIAMA,5798
70297,PARIDA,5868
70298,PARIGI,5948
70299,PARUDONGKA,5974
70300,PARUNG LAMPE,5793
70301,PARURA JAYA,5870
70302,PARUTTELANG,5890
70303,PASAMPANG,5956
70304,PASARE APUA,5831
70305,PASARWAJO,5836
70306,PASIKUTA,5973
70307,PASIPADANGAN,5774
70308,PASIR PUTIH,5799
70309,PATANDE,5848
70310,PATIKALA,5845
70311,PATIPELONG,5846
70312,PATOWONUA,5842
70313,PATUA DUA (II),5950
70314,PATUA,5950
70315,PATUNO,5954
70316,PEATOA,5925
70317,PEBAOA,5893
70318,PEBUNOOHA DALAM,5892
70319,PEBUNOOHA,5892
70320,PEHANGGO,5787
70321,PEKOREA,5786
70322,PELAMBUA,5912
70323,PELANDIA,5782
70324,PEMONTORO (POMONTORO),5885
70325,PENAMBEA BARATA,5812
70326,PENANGGO JAYA,5786
70327,PENANGGOOSI,5786
70328,PENTIRO,5965
70329,PEO INDAH,5908
70330,PEOHO,5921
70331,PEREOE,5938
70332,PEROPA,5911
70333,PESOUHA,5912
70334,PETETEAA,5893
70335,PETOAHA,5778
70336,PETUDUA,5821
70337,PEWUTAA,5829
70338,PEWUTAA,5886
70339,PINOLE,5805
70340,PITULUA DUA (II),5842
70341,PITULUA,5842
70342,PLASMA JAYA,5975
70343,POANAHA (PUANAHA),5790
70344,POAROHA,5973
70345,POASIA,5778
70346,POEA,5937
70347,POGALAMPA (POOGALAMPA),5862
70348,POHARA,5777
70349,POHORUA,5968
70350,POHU,5967
70351,POLARA,5913
70352,POLEMAJU JAYA,5826
70353,POLENGA (TIRAWUTA),5921
70354,POLENGA JAYA,5826
70355,POLEONDRO,5972
70356,POLEWALI,5832
70357,POLI POLIA,5826
70358,POLINDU,5794
70359,POLINGGONA,5975
70360,POLO-POLOLI,5877
70361,POLO-POLORA,5909
70362,POLORA INDAH,5798
70363,POLUA,5777
70364,POMALAA,5912
70365,POMBEYOHA,5830
70366,POMBUREA,5786
70367,PONDAMBEA,5820
70368,PONDIDAHA,5791
