dis_id,dis_name,city_id
2945,SIDOREJO,209
2946,DUKUHWARU,189
2947,KANDANGSERANG,194
2948,WATUKUMPUL,195
2949,PUCAKWANGI,191
2950,SULANG,200
2951,BOGOREJO,185
2952,SEDAN,200
2953,SUMBER,200
2954,PADAMARA,179
2955,JATIBARANG,186
2956,SEMARANG BARAT,198
2957,SURODADI,189
2958,ALIAN / ALIYAN,180
2959,PENAWANGAN,197
2960,JUWIRING,201
2961,WONOSOBO,188
2962,TANON,204
2963,POLANHARJO,201
2964,JATIROTO,206
2965,KERJO,193
2966,CEPIRING,207
2967,WONOSALAM,199
2968,KALIKAJAR,188
2969,TANGGUNGHARJO,197
2970,MOJOSONGO,196
2971,PRAMBANAN,201
2972,KARANGAWEN,199
2973,GEMOLONG,204
2974,SAMPANG,182
2975,WELAHAN,205
2976,WONOTUNGGAL,183
2977,JERUKLEGI,182
2978,TARUB,189
2979,KAJEN,194
2980,SUKOREJO,207
2981,KESESI,194
2982,JATEN,193
2983,GIRIMARTO,206
2984,MIJEN,198
2985,SEMARANG TIMUR,198
2986,KEDUNG,205
2987,KISMANTORO,206
2988,SRAGI,194
2989,ROWOSARI,207
2990,BULU,200
2991,BULU,192
2992,PETARUKAN,195
2993,BULUKERTO,206
2994,MARGOYOSO,191
2995,JEKULO,202
2996,PAKIS AJI,205
2997,KESUGIHAN,182
2998,PATIMUAN,182
2999,GIRIWOYO,206
3000,GONDANGREJO,193
3001,TEMBALANG,198
3002,GANDRUNGMANGU,182
3003,SLOGOHIMO,206
3004,WONOGIRI,206
3005,SUMOWONO,198
3006,LAWEYAN,208
3007,ROWOKELE,180
3008,GONDANG,204
3009,WELERI,207
3010,KELING,205
3011,JAKENAN,191
3012,TAMBAK,187
3013,MOJOGEDANG,193
3014,KEJAJAR,188
3015,TASIKMADU,193
3016,TLOGOWUNGU,191
3017,MARGADANA,189
3018,MAGELANG TENGAH,181
3019,NGAWEN,201
3020,CANDISARI,198
3021,KARANGANYAR,180
3022,KUTASARI,179
3023,PRINGAPUS,198
3024,TUNTANG,198
3025,SECANG,181
3026,PURWODADI,197
3027,PLUPUH,204
3028,SADANG,180
3029,TEGOWANU,197
3030,RINGINARUM,207
3031,CIPARI,182
3032,ARGOMULYO,209
3033,KARANGRAYUNG,197
3034,WONOBOYO,203
3035,SONGGOM,186
3036,DAWE,202
3037,CEPER,201
3038,GUNUNGPATI,198
3039,SUMBERLAWANG,204
3040,BATANG,183
3041,GEMUH,207
3042,JUWANGI,196
3043,KERSANA,186
3044,WARUNGPRING,195
3045,GUMELAR,187
3046,CILACAP SELATAN,182
3047,PAGUYANGAN,186
3048,MUSUK,196
3049,SRUWENG,180
3050,TIRTO,194
3051,PETUNGKRIONO / PETUNGKRIYONO,194
3052,PATEAN,207
3053,TAWANGSARI,192
3054,MARGASARI,189
3055,PURWONEGORO,184
3056,KARANGJAMBU,179
3057,KLATEN SELATAN,201
3058,SERENGAN,208
3059,WIROSARI,197
3060,MATESIH,193
3061,MASARAN,204
3062,PEGANDON,207
3063,TEGAL BARAT,189
3064,TAHUNAN,205
3065,KALIBAWANG,188
3066,TANGEN,204
3067,KEDUNGJATI,197
3068,KALIWUNGU SELATAN,207
3069,NGEMPLAK,196
3070,CILACAP TENGAH,182
3071,KALIGESING,190
3072,SLAWI,189
3073,SIDOMUKTI,209
3074,KEDUNG BANTENG,189
3075,WANASARI,186
3076,PAGEDONGAN,184
3077,WONOPRINGGO,194
3078,TONJONG,186
3079,JEBRES,208
3080,KALORAN,203
3081,GARUNG,188
3082,SUKOHARJO,188
3083,GAYAMSARI,198
3084,KANGKUNG,207
3085,REMBANG,200
3086,NGADIROJO,206
3087,PEDURUNGAN,198
3088,MONDOKAN,204
3089,SELOGIRI,206
3090,KALIKOTES,201
3091,PECANGAAN,205
3092,PARANGGUPITO,206
3093,TINGKIR,209
3094,WURYANTORO,206
3095,PURWOJATI,187
3096,JATI,202
3097,KRADENAN,185
3098,GROBOGAN,197
3099,PUHPELEM,206
3100,MAOS,182
3101,TAWANGHARJO,197
3102,MEJOBO,202
3103,KARANGREJA,179
3104,LIMBANGAN,207
3105,JATISRONO,206
3106,KARTASURA,192
3107,PRINGSURAT,203
3108,GRINGSING,183
3109,CILACAP UTARA,182
3110,WANADADI (WONODADI),184
3111,SIDAREJA,182
3112,KARANGMALANG,204
3113,PULOKULON,197
3114,MLONGGO,205
3115,BRATI,197
3116,JATIPURO,193
3117,SIDOHARJO,206
3118,PAGERBARANG,189
3119,KARANGTENGAH,206
3120,KLAMBU,197
3121,TUGU,198
3122,SELO,196
3123,KALIWUNGU,198
3124,KARANGDADAP,194
3125,MAGELANG SELATAN,181
3126,KALIBAGOR,187
3127,PURWOREJO KLAMPOK,184
3128,LARANGAN,186
3129,SOMAGEDE,187
3130,SRAGEN,204
3131,PATIKRAJA,187
3132,MIRIT,180
3133,BATURADEN,187
3134,TANJUNG,186
3135,KALIWUNGU,207
3136,KARIMUNJAWA,205
3137,MAGELANG UTARA,181
3138,TEGAL TIMUR,189
3139,KAMPUNG LAUT,182
3140,GAMPING,210
3141,CANGKRINGAN,210
3142,SEDAYU,211
3143,GONDOKUSUMAN,212
3144,WONOSARI,213
3145,GIRISUBO,213
3146,GALUR,214
3147,PLAYEN,213
3148,TURI,210
3149,SENTOLO,214
3150,SEWON,211
3151,KASIHAN,211
3152,BANGUNTAPAN,211
3153,KALIBAWANG,214
3154,TANJUNGSARI,213
3155,SAMIGALUH,214
3156,BANTUL,211
3157,TEMPEL,210
3158,NANGGULAN,214
3159,DANUREJAN,212
3160,PLERET,211
3161,PONJONG,213
3162,NGAWEN,213
3163,PATUK,213
3164,KARANGMOJO,213
3165,SEMIN,213
3166,WATES,214
3167,TEGALREJO,212
3168,NGEMPLAK,210
3169,RONGKOP,213
3170,PANJATAN,214
3171,PRAMBANAN,210
3172,MERGANGSAN,212
3173,JETIS,212
3174,LENDAH,214
3175,JETIS,211
3176,PAKEM,210
3177,SEMANU,213
3178,SLEMAN,210
3179,DEPOK,210
3180,PANDAK,211
3181,TEMON,214
3182,DLINGO,211
3183,NGAGLIK,210
3184,KRETEK,211
3185,SANDEN,211
3186,MANTRIJERON,212
3187,PURWOSARI,213
3188,PANGGANG,213
3189,PALIYAN,213
3190,TEPUS,213
3191,GIRIMULYO,214
3192,IMOGIRI,211
3193,UMBULHARJO,212
3194,PAKUALAMAN,212
3195,PAJANGAN,211
3196,GEDANG SARI,213
3197,KOKAP,214
3198,SAPTO SARI,213
3199,BERBAH,210
3200,KRATON,212
3201,PENGASIH,214
3202,NGLIPAR,213
3203,SEYEGAN,210
3204,BAMBANG LIPURO,211
3205,NGAMPILAN,212
3206,GONDOMANAN,212
3207,WIROBRAJAN,212
3208,PUNDONG,211
3209,SRANDAKAN,211
3210,KOTAGEDE,212
3211,GEDONG TENGEN,212
3212,KALASAN,210
3213,MINGGIR,210
3214,MLATI,210
3215,GODEAN,210
3216,PIYUNGAN,211
3217,MOYUDAN,210
3218,BUNGAH,215
3219,GURAH,216
3220,SAMPANG,217
3221,TANJUNGBUMI,218
3222,GILI GINTING (GILIGENTENG),219
3223,BLUTO,219
3224,BATUPUTIH,219
3225,PRAGAAN,219
3226,SARONGGI,219
3227,JANGKAR,220
3228,GUBENG,221
3229,AJUNG,222
3230,KALISAT,222
3231,PALENGA\AN,223
3232,JOGOROTO,224
3233,TRAGAH,218
3234,MLANDINGAN,220
3235,BESUK,225
3236,BURNEH,218
3237,PANARUKAN,220
3238,SINGOJURUH,226
3239,PAKUNIRAN,225
3240,PAITON,225
3241,SUMBERMALANG,220
3242,LEKOK,227
3243,WONGSOREJO,226
3244,SUGIHWARAS,228
3245,MODUNG,218
3246,RA\AS (RAAS),219
3247,BLEGA,218
3248,BANYU ANYAR,225
3249,KRAKSAAN,225
3250,PUJER,229
3251,PONCOL,230
3252,ROGOJAMPI,226
3253,BUBUTAN,221
3254,RANUYOSO,231
3255,DAMPIT,232
3256,KEJAYAN,227
3257,TLANAKAN,223
3258,PEGANTENAN,223
3259,DUDUK SAMPEYAN,215
3260,AMBULU,222
3261,SUMBERASIH,225
3262,WRINGIN,229
3263,AMBUNTEN,219
3264,KOKOP,218
3265,SEMAMPIR,221
3266,WULUHAN,222
3267,KARANGPLOSO,232
3268,PAKIS,232
3269,SELOREJO,233
3270,TIRTOYUDO,232
3271,PASREPAN,227
3272,TEMPUREJO,222
3273,TUTUR,227
3274,GAPURA,219
3275,TIRIS,225
3276,PAKEM,229
3277,SUKODONO,234
3278,CAMPLONG,217
3279,ARJASA,219
3280,OMBEN,217
3281,SUMBER SARI,222
3282,PANGARENGAN,217
3283,SINGOSARI,232
3284,KEPANJEN,232
3285,PANJI,220
3286,SAMBENG,235
3287,JABUNG,232
3288,SENDURO,231
3289,PONCOKUSUMO,232
3290,SUMBERMANJING WETAN,232
3291,AMPELGADING,232
3292,ARJASA,222
3293,ARJASA,220
3294,SUKOWONO,222
3295,ARJOSARI,236
3296,BLIMBING,232
3297,KALIPARE,232
3298,REJOSO,227
3299,KEDUNGKANDANG,232
3300,PACITAN,236
3301,AROSBAYA,218
3302,GALIS,223
3303,REJOTANGAN,237
3304,NGUSIKAN,224
3305,BANYUATES,217
3306,JRENGIK,217
3307,ASEMBAGUS,220
3308,KRATON,227
3309,SIDAYU,215
3310,ASEMROWO,221
3311,PUNCU,216
3312,MOJOSARI,238
3313,KEDUNGADEM,228
3314,BALEREJO,239
3315,BABADAN,240
3316,KARANG REJO,237
3317,NGAJUNG (NGAJUM),232
3318,NGANCAR,216
3319,NGRAMBE,241
3320,PACE,242
3321,PANGKUR,241
3322,PARON,241
3323,PATIANROWO,242
3324,WLINGI,233
3325,PADANG,231
3326,DUKUN,215
3327,BATUAN,219
3328,PAKAL,221
3329,BABAT,235
3330,DEKET,235
3331,BALONG PANGGANG,215
3332,WIYUNG,221
3333,PUCUK,235
3334,KEBONSARI,239
3335,PONGGOK,233
3336,SUTOJAYAN,233
3337,NGADILUWIH,216
3338,NGORO,224
3339,BADAS,216
3340,SUMOBITO,224
3341,PADEMAWU,223
3342,BANGSALSARI,222
3343,BONDOWOSO,229
3344,KABAT,226
3345,BADEGAN,240
3346,DOLOPO,239
3347,JATIROGO,243
3348,GENENG,241
3349,PASIRIAN,231
3350,PROPPO,223
3351,TURI,235
3352,SRENGAT,233
3353,MADIUN,239
3354,TULUNGAGUNG,237
3355,PUGER,222
3356,BAGOR,242
3357,SUKOMORO,242
3358,GUMUK MAS,222
3359,SRONO,226
3360,TANAH MERAH,218
3361,BALONG,240
3362,MLARAK,240
3363,NGLUYU,242
3364,PAKONG,223
3365,TALUN,233
3366,GONDANG WETAN,227
3367,KEDUNGDUNG,217
3368,LOCERET,242
3369,SARADAN,239
3370,WARU,223
3371,CERMEE,229
3372,SUKUN,232
3373,BALONGBENDO,234
3374,BUGUL KIDUL,227
3375,BULULAWANG,232
3376,GONDANG,238
3377,GROGOL,216
3378,KAPAS,228
3379,PURWOSARI,227
3380,TAMBAKREJO,228
3381,TIKUNG,235
3382,KUDU,224
3383,SUGIO,235
3384,GULUK GULUK,219
3385,TEMAYANG,228
3386,BAKUNG,233
3387,KANOR,228
3388,UDANAWU,233
3389,GLAGAH,226
3390,SAWAHAN,239
3391,SONGGON,226
3392,PANGGUNGREJO,233
3393,PAGELARAN,232
3394,NGARIBOYO,230
3395,TOSARI,227
3396,BALEN,228
3397,KAUMAN,237
3398,KAWEDANAN,230
3399,NGUNUT,237
3400,PRAMBON,242
3401,SANGKAPURA,215
3402,LENGKONG,242
3403,DIWEK,224
3404,KREMBUNG,234
3405,GONDANG,242
3406,NGANJUK,242
3407,TANDES,221
3408,CANDI,234
3409,KEPOH BARU,228
3410,MEGALUH,224
3411,KUNJANG,216
3412,TARIK,234
3413,PUNGGING,238
3414,BENJENG,215
3415,PURI,238
3416,BERBEK,242
3417,GEDEG,238
3418,MAGERSARI,238
3419,JABON,234
3420,TROWULAN,238
3421,KEDIRI KOTA,216
3422,KARANGREJO,230
3423,BALUNG,222
3424,KENDIT,220
3425,SUKODADI,235
3426,WAJAK,232
3427,DRIYOREJO,215
3428,RUBARU,219
3429,GEGER,239
3430,KANDANGAN,216
3431,KERTOSONO,242
3432,MALO,228
3433,PESANTREN,216
3434,PULUNG,240
3435,TUGU,244
3436,LENTENG,219
3437,DUNGKEK,219
3438,SAMBIT,240
3439,BANCAR,243
3440,BUNGKAL,240
3441,BANGKALAN,218
3442,NGRAHO,228
3443,WONOASRI,239
3444,BANDAR KEDUNG MULYO,224
3445,MOJOROTO,216
3446,BANDAR,236
3447,SUKOMORO,230
3448,KEDUNGJAJANG,231
3449,WINONGAN,227
3450,NGORO,238
3451,PRAJEKAN,229
3452,BANDUNG,237
3453,KONANG,218
3454,BANTUR,232
3455,NGASEM,228
3456,PLUMPANG,243
3457,GEDANGAN,234
3458,WONOSARI,232
3459,DAWAR BLANDONG,238
3460,KWADUNGAN,241
3461,KANIGORO,233
3462,SUKORAME,235
3463,BANGILAN,243
3464,PANGGUNGREJO,227
3465,KOTA SUMENEP,219
3466,KADUR,223
3467,LAKAR SANTRI,221
3468,GLAGAH,235
3469,KEDUNGWARU,237
3470,BANGOREJO,226
3471,GALIS,218
3472,SRESEH,217
3473,BANGSAL,238
3474,BATUMARMAR,223
3475,SEPULU,218
3476,KAYEN KIDUL,216
3477,NGLEGOK,233
3478,PLANDAAN,224
3479,MUNJUNGAN,244
3480,BARAT,230
3481,PAKEL,237
3482,KEDUNGGALAR,241
3483,PITU,241
3484,KARANGANYAR,241
3485,SOKO,243
3486,SUKOREJO,240
3487,MEJAYAN,239
3488,PONOROGO,240
3489,TANJUNGANOM,242
3490,TANGGULANGIN,234
3491,TAMBELANGAN,217
3492,JOMBANG,224
3493,KABUH,224
3494,PANDAAN,227
3495,SEDATI,234
3496,NGRONGGOT,242
3497,PATRANG,222
3498,LICIN,226
3499,PANGGUL,244
3500,WIDANG,243
3501,BARENG,224
3502,RENGEL,243
3503,BAURENO,228
3504,PADAS,241
3505,KRAS,216
3506,SIDOARJO,234
3507,BOJONEGORO,228
3508,DAGANGAN,239
3509,KARANGBINANGUN,235
3510,NGANTANG,232
3511,PANEKAN,230
3512,PLEMAHAN,216
3513,REJOSO,242
3514,TAMAN,239
3515,BLULUK,235
3516,LUMBANG,227
3517,DONOMULYO,232
3518,KEBON AGUNG,236
3519,PADANGAN,228
3520,PUDAK,240
3521,SUMBERREJO,228
3522,BUDURAN,234
3523,KARANG GENENG,235
3524,LAMONGAN,235
3525,KEDUNGPRING,235
3526,CERME,215
3527,JETIS,238
3528,MANYAR,215
3529,NGANTRU,237
3530,TRUCUK,228
3531,TEGAL SIWALAN,225
3532,LUMAJANG,231
3533,PACIRAN,235
3534,BANTARAN,225
3535,KLAMPIS,218
3536,WUNGU,239
3537,BATANG BATANG,219
3538,BANYAKAN,216
3539,GEGER,218
3540,WIDODAREN,241
3541,BANYUPUTIH,220
3542,NGAWI,241
3543,SAWAHAN,221
3544,GENDING,225
3545,KALIBARU,226
3546,GRABAGAN,243
3547,SOLOKURO,235
3548,BANYUGLUGUR,220
3549,JATIROTO,231
3550,RANDUAGUNG,231
3551,KETAPANG,217
3552,PANCENG,215
3553,KALIDAWIR,237
3554,KEDAMEAN,215
3555,SENORI,243
3556,UJUNG PANGKAH,215
3557,NGRAYUN,240
3558,ROBATAL,217
3559,BINAKAL,229
3560,KLOJEN,232
3561,SAWAHAN,242
3562,SEKAR,228
3563,KRIAN,234
3564,BARON,242
3565,MAGETAN,230
3566,DURENAN,244
3567,PAMEKASAN,223
3568,SILIRAGUNG,226
3569,GANDING,219
3570,TENGGARANG,229
3571,KWANYAR,218
3572,GADING,225
3573,DASUK,219
3574,GEMARANG,239
3575,KASIMAN,228
3576,RINGINREJO,216
3577,PASEAN,223
3578,KANGAYAN,219
3579,TUBAN,243
3580,BEJI,227
3581,JATIREJO,238
3582,PLOSO,224
3583,KARTOHARJO (KERTOHARJO),230
3584,KASEMBON,232
3585,TONGAS,225
3586,LABANG,218
3587,TAMAN,234
3588,WONOAYU,234
3589,PAKUSARI,222
3590,TEMBELANG,224
3591,LAWANG,232
3592,GRESIK,215
3593,JIWAN,239
3594,SOOKO,240
3595,GAYAM,228
3596,JATIKALEN,242
3597,SEMANDING,243
3598,BOYOLANGU,237
3599,JENU,243
3600,JUNREJO,245
3601,KEDEWAN,228
3602,DONOROJO,236
3603,TRAWAS,238
3604,TAMBAKBOYO,243
3605,PURWOASRI,216
3606,BENDO,230
3607,GARUM,233
3608,CLURING,226
3609,SUMBERGEMPOL,237
3610,BANGIL,227
3611,GONDANG,237
3612,KEPANJEN KIDUL,233
3613,PAGU,216
3614,PARE,216
3615,KAMPAK,244
3616,WONOSARI,229
3617,SANAN WETAN,233
3618,KENDURUAN,243
3619,POGALAN,244
3620,KADEMANGAN,233
3621,PUJON,232
3622,SANAN KULON,233
3623,PRAMBON,234
3624,WONOCOLO,221
3625,PACET,238
3626,TUMPANG,232
3627,SAMBIKEREP,221
3628,KEMLAGI,238
3629,WARU,234
3630,KRUCIL,225
3631,SARIREJO,235
3632,BESUKI,237
3633,KEPUNG,216
3634,KLABANG,229
3635,TEMPEH,231
3636,BESUKI,220
3637,SEKARAN,235
3638,MOJOAGUNG,224
3639,MENGANTI,215
3640,SIMAN,240
3641,SOCAH,218
3642,KAMAL,218
3643,BINANGUN,233
3644,SINGGAHAN,243
3645,SOKOBANAH,217
3646,KANDAT,216
3647,KALITENGAH,235
3648,MUNCAR,226
3649,JAMBON,240
3650,BUNGATAN,220
3651,GUDO,224
3652,KESAMBEN,224
3653,MOJO,216
3654,TAROKAN,216
3655,SOOKO,238
3656,SUKOREJO,233
3657,NGETOS,242
3658,PRAJURIT KULON,238
3659,MADURAN,235
3660,LARANGAN,223
3661,KARANG PENANG,217
3662,SEMEN,216
3663,KARE,239
3664,NGADIROJO,236
3665,PLAOSAN,230
3666,MERAKURAK,243
3667,PUNUNG,236
3668,NGAMBON,228
3669,SUKODONO,231
3670,SAWOO,240
3671,PABEAN CANTIKAN,221
3672,PETERONGAN,224
3673,LUMBANG,225
3674,KARAS,230
3675,BOTOLINGGO,229
3676,BENDUNGAN,244
3677,GIRI,226
3678,MARON,225
3679,TLOGOSARI,229
3680,PARENGAN,243
3681,KARANGJATI,241
3682,LAREN,235
3683,KALITIDU,228
3684,PLOSOKLATEN,216
3685,BRONDONG,235
3686,TORJUN,217
3687,BRINGIN,241
3688,KAUMAN,240
3689,MONTONG,243
3690,SLAHUNG,240
3691,JOGOROGO,241
3692,TULAKAN,236
3693,BUBULAN,228
3694,SUBOH,220
3695,GADINGREJO,227
3696,KENJERAN,221
3697,BULAK,221
3698,PILANGKENCENG,239
3699,KARANGAN,244
3700,PRIGEN,227
3701,BUMIAJI,245
3702,GONDANGLEGI,232
3703,PURWOHARJO,226
3704,TEMPURSARI,231
3705,KALIPURO,226
3706,GEMPOL,227
3707,GLENMORE,226
3708,KESAMBEN,233
3709,PARANG,230
3710,GANDUSARI,233
3711,TALANGO,219
3712,KENCONG,222
3713,DONGKO,244
3714,PASONGSONGAN,219
3715,CAMPUR DARAT,237
3716,SIDOREJO,230
3717,SUKOREJO,227
3718,PRINGKUKU,236
3719,PORONG,234
3720,CANDIPURO,231
3721,KASREMAN,241
3722,JENGGAWAH,222
3723,PERAK,224
3724,PURWODADI,227
3725,SAMPUNG,240
3726,WONOSALAM,224
3727,MOJOWARNO,224
3728,PALANG,243
3729,SUMBER,225
3730,NGIMBANG,235
3731,TAPEN,229
3732,LECES,225
3733,WONOREJO,227
3734,JETIS,240
3735,KAPONGAN,220
3736,GRATI,227
3737,SUMBER JAMBE,222
3738,JATIBANTENG,220
3739,CURAHDAMI,229
3740,KANIGARAN,225
3741,RAMBIPUJI,222
3742,KOTA ANYAR,225
3743,GRUJUGAN,229
3744,GUCIALIT,231
3745,KENDAL,241
3746,KEBOMAS,215
3747,WAGIR,232
3748,NGULING,227
3749,DANDER,228
3750,WONOKROMO,221
3751,TANGGUL,222
3752,YOSOWILANGUN,231
3753,TEGALSARI,226
3754,KREJENGAN,225
3755,PAPAR,216
3756,ROWOKANGKUNG,231
3757,SITUBONDO,220
3758,TRENGGALEK,244
3759,PUCANGLABAN,237
3760,LOWOKWARU,232
3761,TAMBAK,215
3762,DLANGGU,238
3763,DOKO,233
3764,NGASEM,216
3765,PURWOSARI,228
3766,SENDANG,237
3767,KUNIR,231
3768,KEMBANGBAHU,235
3769,TEGALSARI,221
3770,DRINGU,225
3771,NGUNTORONADI,230
3772,DUKUH PAKIS,221
3773,GAYUNGAN,221
3774,SUKORAMBI,222
3775,TAMBAKSARI,221
3776,MULYOREJO,221
3777,LEMBEYAN,230
3778,WATULIMO,244
3779,KREMBANGAN,221
3780,KLAKAH,231
3781,WATES,216
3782,TAKERAN,230
3783,SUKOSEWU,228
3784,GENTENG,221
3785,MANDING,219
3786,DAU,232
3787,UMBULSARI,222
3788,GEDANGAN,232
3789,KEREK,243
3790,MAESAN,229
3791,GAMBIRAN,226
3792,PAGERWOJO,237
3793,GAMPENGREJO,216
3794,SURUH,244
3795,PAGAK,232
3796,WONODADI,233
3797,GANDUSARI,244
3798,SILO,222
3799,GAYAM,219
3800,MOJOANYAR,238
3801,SUKOLILO,221
3802,KUTOREJO,238
3803,TEGALOMBO,236
3804,TUREN,232
3805,PAJARAKAN,225
3806,SUMBER BARU,222
3807,TULANGAN,234
3808,SEMPU,226
3809,SINE,241
3810,REMBANG,227
3811,MARGOMULYO,228
3812,PAKISAJI,232
3813,GENTENG,226
3814,TAMAN KROCOK,229
3815,GERIH,241
3816,PANTI,222
3817,GONDANG,228
3818,NAWANGAN,236
3819,NGEBEL,240
3820,SUMBERSUKO,231
3821,JAMBE SARI DARUS SHOLAH,229
3822,MAOSPATI,230
3823,GUNUNGANYAR,221
3824,WONOTIRTO,233
3825,SUDIMORO,236
3826,TAJINAN,232
3827,JAMBANGAN,221
3828,PASRUJAMBE / PASUJAMBE,231
3829,SELOPURO,233
3830,KROMENGAN,232
3831,SEMPOL,229
3832,PUSPO,227
3833,MAYANGAN,225
3834,SUMBERPUCUNG,232
3835,MANTINGAN,241
3836,MODO,235
3837,KURIPAN,225
3838,JELBUK,222
3839,KALIWATES,222
3840,JENANGAN,240
3841,TANGGUNG GUNUNG,237
3842,SUKAPURA,225
3843,PULE,244
3844,JOMBANG,222
3845,WONOASIH,225
3846,KEDOPOK (KEDOPAK),225
3847,WONOMERTO,225
3848,KADEMANGAN,225
3849,RUNGKUT,221
3850,KALIANGET,219
3851,TAMANAN,229
3852,TEGALDLIMO,226
3853,BANYUWANGI,226
3854,BENOWO,221
3855,PESANGGARAN,226
3856,KARTOHARJO,239
3857,SIMOKERTO,221
3858,MASALEMBU,219
3859,LEDOKOMBO,222
3860,TEGALAMPEL,229
3861,TEKUNG,231
3862,MUMBULSARI,222
3863,KARANGPILANG,221
3864,PURWOREJO,227
3865,MANTUP,235
3866,WRINGIN ANOM,215
3867,TENGGILIS MEJOYO,221
3868,SUKOSARI,229
3869,POHJENTREK,227
3870,MANGUHARJO,239
3871,WILANGAN,242
3872,MANGARAN,220
3873,MAYANG,222
3874,WATES,233
3875,BATU,245
3876,NONGGUNONG,219
3877,PRONOJIWO,231
3878,SAPEKEN,219
3879,SEMBORO,222
3880,SUKOMANUNGGAL,221
3881,SUMBER WRINGIN,229
3882,JATIUWUNG,246
3883,TIRTAYASA,247
3884,MENES,248
3885,JAMBE,246
3886,CIKULUR,249
3887,ANGSANA,248
3888,MANCAK,247
3889,ANYAR,247
3890,PULO AMPEL,247
3891,CIBADAK,249
3892,KALANGANYAR,249
3893,KORONCONG,248
3894,JIPUT,248
3895,TELUKNAGA,246
3896,KOPO,247
3897,PANDEGLANG,248
3898,BANDUNG,247
3899,LEGOK,246
3900,SETU,250
3901,TANGERANG,246
3902,PATIA,248
3903,CIKEUDAL (CIKEDAL),248
3904,SINDANG JAYA,246
3905,CIRINTEN,249
3906,CILEGON,251
3907,CIKANDE,247
3908,KRONJO,246
3909,BALARAJA,246
3910,PAGELARAN,248
3911,PAMULANG,250
3912,BANJAR,248
3913,SAJIRA,249
3914,LEBAKGEDONG,249
3915,CIWANDAN,251
3916,CIPOCOK JAYA,247
3917,CARITA,248
3918,PULOSARI,248
3919,CILELES,249
3920,KADUHEJO,248
3921,WARUNGGUNUNG,249
3922,CIKEUSAL,247
3923,TIGARAKSA,246
3924,CINANGKA,247
3925,KASEMEN,247
3926,MAUK,246
3927,CIGEULIS,248
3928,LABUAN,248
3929,BOJONG,248
3930,KIBIN,247
3931,BAROS,247
3932,PADARINCANG,247
3933,CIHARA,249
3934,BATUCEPER,246
3935,CIMANUK,248
3936,CIMANGGU,248
3937,CIPEUCANG,248
3938,BAYAH,249
3939,CIRUAS,247
3940,WANASALAM,249
3941,BENDA,246
3942,KOSAMBI,246
3943,KELAPA DUA,246
3944,SUKAMULYA,246
3945,TANARA,247
3946,BANJARSARI,249
3947,WARINGIN KURUNG,247
3948,CURUG,246
3949,MAJA,249
3950,PAMARAYAN,247
3951,CIPANAS,249
3952,BINUANG,247
3953,CIKUPA,246
3954,SOBANG,248
3955,BOJONEGARA,247
3956,TUNJUNG TEJA,247
3957,KARAWACI,246
3958,LEUWIDAMAR,249
3959,PETIR,247
3960,GUNUNG KENCANA,249
3961,CISOKA,246
3962,BOJONGMANIK,249
3963,SINDANGRESMI,248
3964,JAWILAN,247
3965,LEBAK WANGI,247
3966,MALINGPING,249
3967,PAKUHAJI,246
3968,SUKADIRI,246
3969,SERPONG,250
3970,CIBEBER,251
3971,PICUNG,248
3972,CADASARI,248
3973,CURUGBITUNG,249
3974,CARENANG (CERENANG),247
3975,CIPUTAT TIMUR,250
3976,CIOMAS,247
3977,PANONGAN,246
3978,SAKETI,248
3979,CIJAKU,249
3980,CIBALIUNG,248
3981,CISATA,248
3982,PANGGARANGAN,249
3983,CILOGRANG,249
3984,CIBEBER,249
3985,GUNUNG KALER,246
3986,MUNJUL,248
3987,CIBODAS,246
3988,CISAUK,246
3989,CIGEMBLONG,249
3990,SUKARESMI,248
3991,PAGEDANGAN,246
3992,KARANG TANJUNG,248
3993,WALANTAKA,247
3994,SUMUR,248
3995,GUNUNGSARI,247
3996,MEKAR BARU,246
3997,RANGKASBITUNG,249
3998,CIKEUSIK,248
3999,CIBITUNG,248
4000,JAYANTI,246
4001,MUNCANG,249
4002,SOLEAR,246
4003,MANDALAWANGI,248
4004,MAJASARI,248
4005,CURUG,247
4006,SOBANG,249
4007,TAKTAKAN,247
4008,CIMARGA,249
4009,SERANG,247
4010,LARANGAN,246
4011,CIPUTAT,250
4012,PINANG (PENANG),246
4013,CIPONDOH,246
4014,KRAGILAN,247
4015,CITANGKIL,251
4016,PANIMBANG,248
4017,PABUARAN,247
4018,RAJEG,246
4019,PONTANG,247
4020,PERIUK,246
4021,JOMBANG,251
4022,PASAR KEMIS,246
4023,SEPATAN TIMUR,246
4024,GEROGOL,251
4025,KRAMATWATU,247
4026,SERPONG UTARA,250
4027,KRESEK,246
4028,PONDOK AREN,250
4029,MEKARJAYA,248
4030,KEMIRI,246
4031,NEGLASARI,246
4032,KARANG TENGAH,246
4033,SEPATAN,246
4034,PURWAKARTA,251
4035,PULOMERAK,251
4036,CILEDUG,246
4037,BANJARANGKAN,252
4038,ABANG,253
4039,KINTAMANI,254
4040,KEDIRI,255
4041,GIANYAR,256
4042,MENGWI,257
4043,ABIANSEMAL,257
4044,SUSUT,254
4045,JEMBRANA,258
4046,KLUNGKUNG,252
4047,BULELENG,259
4048,SUKASADA,259
4049,SELAT,253
4050,SELEMADEG  /  SALEMADEG BARAT,255
4051,BATURITI,255
